0.001	20	3	0.02604495587314375
0.0010500000000000002	20	3	0.028643352198460547
0.001	21	3	0.039210902092744956
0.001	20	3	0.02604495587314375
0.001	20	3	0.02604495587314375
0.0010500000000000002	20	3	0.028643352198460547
0.001	21	3	0.039210902092744956
0.001	20	3	0.02604495587314375
0.0010333333333333336	19	3	0.0241132700089139
0.0010500000000000006	18	3	0.02913302115545946
0.0009722222222222224	19	3	0.026796736323527172
0.000991666666666667	19	3	0.024576487609661513
0.001016666666666667	19	3	0.02721830831730756
0.0010041666666666667	19	3	0.026572314387655636
0.0010125000000000004	19	3	0.02713438497746381
0.0010166666666666668	19	3	0.02721830831730756
0.0010166666666666668	19	3	0.02721830831730756
0.0010250000000000005	19	3	0.02703215109074506
0.001030555555555556	18	3	0.02891329459295946
0.001020138888888889	19	3	0.02720304952824506
0.0010270833333333338	18	3	0.02887667349920946
0.001	20	3	0.02604495587314375
0.0010500000000000002	20	3	0.028643352198460547
0.001	21	3	0.039210902092744956
0.001	20	3	0.02604495587314375
0.0010333333333333336	19	3	0.0241132700089139
0.0010500000000000006	18	3	0.02913302115545946
0.0009722222222222224	19	3	0.026796736323527172
0.000991666666666667	19	3	0.024576487609661513
0.001016666666666667	19	3	0.02721830831730756
0.0010041666666666667	19	3	0.026572314387655636
0.0010125000000000004	19	3	0.02713438497746381
0.0010166666666666668	19	3	0.02721830831730756
0.0010166666666666668	19	3	0.02721830831730756
0.0010250000000000005	19	3	0.02703215109074506
0.001030555555555556	18	3	0.02891329459295946
0.001020138888888889	19	3	0.02720304952824506
0.0010270833333333338	18	3	0.02887667349920946
0.0010218750000000002	19	3	0.02716490255558881
0.0010253472222222226	18	3	0.02886599234686571
0.0010227430555555558	19	3	0.02714201437199506
0.001024479166666667	19	3	0.02706266866887006
0.0010427083333333334	18	3	0.02904604605780321
0.0010200520833333337	19	3	0.02721067892277631
0.001029166666666667	19	3	0.025798279539614555
0.0010289062500000003	19	3	0.025767761961489555
0.001022916666666667	19	3	0.02713133321965131
0.0010380208333333337	18	3	0.02899264029608446
0.0010266927083333337	19	3	0.02691716302046814
0.001034244791666667	18	3	0.02895296744452196
0.001028580729166667	19	3	0.025726563231020804
0.0010313802083333338	19	3	0.02269654293269525
0.001032486979166667	19	3	0.02347697850500765
0.001033289930555556	19	3	0.0240644418839139
0.001036754918981482	19	3	0.02561207277273354
0.0010347113715277782	19	3	0.026440674559145803
0.0010323350694444449	19	3	0.0233564340714139
0.0010323567708333337	19	3	0.02336406346594515
0.0010299804687500004	19	3	0.02201844264340309
0.001030107060185186	19	3	0.02207184840512184
0.0010286434220679018	19	3	0.025734192625552054
0.001031412157600309	19	3	0.022717905237382752
0.0010295663339120375	19	3	0.02183075953793434
0.001028643422067902	19	3	0.025734192625552054
0.0010283890335648156	19	3	0.025706726805239555
0.0010306324146412043	19	3	0.022309885514496842
0.0010291368272569452	19	3	0.025786072508364555
0.0010302585177951395	19	3	0.022134409440278092
0.00102951072410301	19	3	0.021798470914816903
0.0010291368272569452	19	3	0.025786072508364555
0.001029264624324846	19	3	0.025796753660708306
0.001029896451220101	19	3	0.02196961451840309
0.001029335204073432	19	3	0.025812012449770806
0.0010298191525808583	19	3	0.02193451930355934
0.0010293676891771695	19	3	0.025815064207583303
0.001029764260709368	19	3	0.02190705348324684
0.0010294083932354187	19	3	0.021766427457785655
0.001029203013562699	19	3	0.025798279539614555
0.0010292260401242761	19	3	0.025796753660708306
0.0010296297055630951	19	3	0.02184296656918434
0.001029360595270549	19	3	0.025813538328677055
0.0010295624279899585	19	3	0.02182465602230934
0.0010294213629735538	19	3	0.021760323942160653
0.001029348877504312	19	3	0.025812012449770806
0.0010293312255513628	19	3	0.025808960691958305
0.0010295046273803097	19	3	0.02180024195980934
0.0010293890261610116	19	3	0.021763375699973154
0.0010293017974769795	19	3	0.025807434813052053
0.0010294584924465024	19	3	0.021781686246848155
0.001029354029133487	19	3	0.025815064207583303
0.0010294323766182486	19	3	0.021764901578879402
0.0010294201172664573	19	3	0.021764901578879402
0.0010294171862586976	19	3	0.021766427457785655
0.0010294051945672826	19	3	0.021764901578879402
0.001029426869795901	19	3	0.021775582731223153
0.0010294148781044862	19	3	0.021772530973410652
0.0010294007539676472	19	3	0.021764901578879402
0.0010294033295678358	19	3	0.021769479215598152
0.0010294062167019984	19	3	0.021764901578879402
0.0010294119909703236	19	3	0.021767953336691903
