0.002154434690031882	45	2	0.010784360627147294
0.0022621564245334765	45	2	0.04695029693809545
0.002154434690031882	47	2	0.027524591172274883
0.002154434690031882	45	2	0.010784360627147294
0.0020467129555302877	46	2	0.03428266735701015
0.0021005738227810847	46	2	0.01559263824229049
0.002118527445198017	43	2	0.015170677738674953
0.0021843573940601023	42	2	0.014651523376184628
0.002210290404217894	45	2	0.02279576236716423
0.0021414681849529866	43	2	0.015016563969143703
0.0021873496644629247	44	2	0.017833422207061744
0.002152938554830471	44	2	0.018175219082061746
0.002154434690031882	45	2	0.010784360627147294
0.002169396042045992	43	2	0.016537263619872532
0.002147951437492434	44	2	0.018240831875030495
0.002170892177247403	44	2	0.017920397304717995
0.0021651569923086607	44	2	0.017996691250030495
0.002154434690031882	45	2	0.010784360627147294
0.0021619153660389374	44	2	0.018042467617217995
0.002151193063762158	44	2	0.018192003750030494
0.002162663433639643	44	2	0.018031786464874244
0.002152439843096667	45	2	0.010622318310740297
