0	1	0.020000000000000004	1.0	19.947114020071634	1249.9999999999995	8.0
0	1	0.05318295896944989	1.0	7.501317868202834	176.77669529663686	8.0
0	1	0.1414213562373095	1.0	2.8209479177387817	25.0	8.0
0	1	0.3760603093086394	1.0	1.0608465464884083	3.5355339059327378	8.0
0	1	1.0	1.0	0.3989422804014327	0.5	8.0
1	1	0.020000000000000004	1.0	19.947114020071634	1249.9999999999995	8.0
1	1	0.05318295896944989	1.0	7.501317868202834	176.77669529663686	8.0
1	1	0.1414213562373095	1.0	2.8209479177387817	25.0	8.0
1	1	0.3760603093086394	1.0	1.0608465464884083	3.5355339059327378	8.0
1	1	1.0	1.0	0.3989422804014327	0.5	8.0
2	1	0.020000000000000004	1.0	19.947114020071634	1249.9999999999995	8.0
2	1	0.05318295896944989	1.0	7.501317868202834	176.77669529663686	8.0
2	1	0.1414213562373095	1.0	2.8209479177387817	25.0	8.0
2	1	0.3760603093086394	1.0	1.0608465464884083	3.5355339059327378	8.0
2	1	1.0	1.0	0.3989422804014327	0.5	8.0
2	2	0.020000000000000004	1.0	19.947114020071634	1249.9999999999995	8.0
2	2	0.05318295896944989	1.0	7.501317868202834	176.77669529663686	8.0
2	2	0.1414213562373095	1.0	2.8209479177387817	25.0	8.0
2	2	0.3760603093086394	1.0	1.0608465464884083	3.5355339059327378	8.0
2	2	1.0	1.0	0.3989422804014327	0.5	8.0
3	1	0.020000000000000004	1.0	19.947114020071634	1249.9999999999995	8.0
3	1	0.05318295896944989	1.0	7.501317868202834	176.77669529663686	8.0
3	1	0.1414213562373095	1.0	2.8209479177387817	25.0	8.0
3	1	0.3760603093086394	1.0	1.0608465464884083	3.5355339059327378	8.0
3	1	1.0	1.0	0.3989422804014327	0.5	8.0
3	2	0.020000000000000004	1.0	19.947114020071634	1249.9999999999995	8.0
3	2	0.05318295896944989	1.0	7.501317868202834	176.77669529663686	8.0
3	2	0.1414213562373095	1.0	2.8209479177387817	25.0	8.0
3	2	0.3760603093086394	1.0	1.0608465464884083	3.5355339059327378	8.0
3	2	1.0	1.0	0.3989422804014327	0.5	8.0
3	3	0.020000000000000004	1.0	19.947114020071634	1249.9999999999995	8.0
3	3	0.05318295896944989	1.0	7.501317868202834	176.77669529663686	8.0
3	3	0.1414213562373095	1.0	2.8209479177387817	25.0	8.0
3	3	0.3760603093086394	1.0	1.0608465464884083	3.5355339059327378	8.0
3	3	1.0	1.0	0.3989422804014327	0.5	8.0
4	1	0.020000000000000004	1.0	19.947114020071634	1249.9999999999995	8.0
4	1	0.05318295896944989	1.0	7.501317868202834	176.77669529663686	8.0
4	1	0.1414213562373095	1.0	2.8209479177387817	25.0	8.0
4	1	0.3760603093086394	1.0	1.0608465464884083	3.5355339059327378	8.0
4	1	1.0	1.0	0.3989422804014327	0.5	8.0
4	2	0.020000000000000004	1.0	19.947114020071634	1249.9999999999995	8.0
4	2	0.05318295896944989	1.0	7.501317868202834	176.77669529663686	8.0
4	2	0.1414213562373095	1.0	2.8209479177387817	25.0	8.0
4	2	0.3760603093086394	1.0	1.0608465464884083	3.5355339059327378	8.0
4	2	1.0	1.0	0.3989422804014327	0.5	8.0
4	3	0.020000000000000004	1.0	19.947114020071634	1249.9999999999995	8.0
4	3	0.05318295896944989	1.0	7.501317868202834	176.77669529663686	8.0
4	3	0.1414213562373095	1.0	2.8209479177387817	25.0	8.0
4	3	0.3760603093086394	1.0	1.0608465464884083	3.5355339059327378	8.0
4	3	1.0	1.0	0.3989422804014327	0.5	8.0
4	4	0.020000000000000004	1.0	19.947114020071634	1249.9999999999995	8.0
4	4	0.05318295896944989	1.0	7.501317868202834	176.77669529663686	8.0
4	4	0.1414213562373095	1.0	2.8209479177387817	25.0	8.0
4	4	0.3760603093086394	1.0	1.0608465464884083	3.5355339059327378	8.0
4	4	1.0	1.0	0.3989422804014327	0.5	8.0
5	1	0.020000000000000004	1.0	19.947114020071634	1249.9999999999995	8.0
5	1	0.05318295896944989	1.0	7.501317868202834	176.77669529663686	8.0
5	1	0.1414213562373095	1.0	2.8209479177387817	25.0	8.0
5	1	0.3760603093086394	1.0	1.0608465464884083	3.5355339059327378	8.0
5	1	1.0	1.0	0.3989422804014327	0.5	8.0
5	2	0.020000000000000004	1.0	19.947114020071634	1249.9999999999995	8.0
5	2	0.05318295896944989	1.0	7.501317868202834	176.77669529663686	8.0
5	2	0.1414213562373095	1.0	2.8209479177387817	25.0	8.0
5	2	0.3760603093086394	1.0	1.0608465464884083	3.5355339059327378	8.0
5	2	1.0	1.0	0.3989422804014327	0.5	8.0
5	3	0.020000000000000004	1.0	19.947114020071634	1249.9999999999995	8.0
5	3	0.05318295896944989	1.0	7.501317868202834	176.77669529663686	8.0
5	3	0.1414213562373095	1.0	2.8209479177387817	25.0	8.0
5	3	0.3760603093086394	1.0	1.0608465464884083	3.5355339059327378	8.0
5	3	1.0	1.0	0.3989422804014327	0.5	8.0
5	4	0.020000000000000004	1.0	19.947114020071634	1249.9999999999995	8.0
5	4	0.05318295896944989	1.0	7.501317868202834	176.77669529663686	8.0
5	4	0.1414213562373095	1.0	2.8209479177387817	25.0	8.0
